Customer_ID,Full_Name,Gender,DOB,Account_Type,Account_Status,Account_Balance,Currency,Branch_Code,Phone_Number,Email,Status,Street_Address,City,State,Zip_Code,Country,Customer_Since,Credit_Score,KYC_Verified,Risk_Level,Account_Fees,Preferred_Language
CUST105971,mAry lee,male,1992-04-08,Checking,open,4198.12,GBP,mi007,+1-336-465-4287,user5971@outlok.com,ACTIVE,3909 Elm Street,miami,FL,82430,United States,2008-01-08,564,no,medium,10.05,English
CUST105972,DavE SMITH,M,1966-11-07,Checking,Suspended,1469.54,usd,LD-005,+1-183-589-6281,user5972@gmail.com,actve,9234 Broadway,houston,TX,29717,United States,2022-11-05,397,yes,low,22.96,english
CUST105973,ALICE JOHNSON,male,1985-10-11,Checking,suspended,5316.41,eur,LD-005,+1-452-800-6402,user5973@gmial.com,ACTIVE,4032 Main St,New York,CA,54102,United States,2020-11-11,502,N,medium,9.99,Spanish
CUST105974,bOb brown,F,1962-12-23,currnt,Open,4212.37,gbp,NY-001,+1-714-743-3599,user5974@yahoo.com,inactve,3154 Maple Dr,los angeles,TX,98949,United States,2006-07-27,446,No,Low,19.48,spanish
CUST105975,bOb brown,Female,1956-02-16,savngs,CLOSED,4970.9,USD,la002,+1-615-816-9004,user5975@outlok.com,Inactive,2780 Maple Dr,New York,FL,58179,United States,2006-01-07,675,Y,Low,17.48,spanish
CUST105976,bOb lee,Female,1965-05-17,Checking,Open,3765.68,eur,LD-005,+1-381-650-8493,user5976@protonmail.com,ACTIVE,7349 Broadway,CHICAGO,TX,84877,usa,2016-08-07,343,Y,Low,4.06,english
CUST105977,sArAh JOHNSON,FEMALE,1982-05-10,current,CLOSED,3749.77,GBP,LD-005,+1-383-189-2054,user5977@yahoo.com,inactve,3535 Elm Street,los angeles,GA,89180,usa,2020-05-09,529,no,Medium,11.7,ENGLISH
CUST105978,john brown,FEMALE,1994-07-14,Checking,Open,2689.45,usd,mi007,+1-822-751-5769,user5978@outlok.com,inactve,871 Maple Dr,atlanta,GA,50283,usa,2014-12-21,586,yes,high,3.04,spanish
CUST105979,mAry o'connor,FEMALE,1950-04-27,savings,closed,4521.19,eur,Ch-003,+1-639-495-3563,user5979@gmail.com,Inactive,9650 Sunset Blvd,miami,FL,83061,United States,2006-01-31,435,Y,Medium,10.15,Spanish
CUST105980,bOb SMITH,F,1960-12-29,current,suspended,5853.4,gbp,sf006,+1-538-554-6295,user5980@gmail.com,active,3178 2nd Ave,houston,IL,47781,UsA,2020-09-23,307,yes,Medium,7.06,spanish
CUST105981,mAry SMITH,male,1955-03-10,Checking,Suspended,3989.07,GBP,Ch-003,+1-878-223-2930,user5981@gmial.com,inactve,8323 Main St,New York,IL,83253,United States,2008-08-20,547,Y,High,15.43,ENGLISH
CUST105982,john doe,male,1969-01-28,currnt,suspended,5977.46,gbp,sf006,+1-908-731-9077,user5982@protonmail.com,actve,9224 Main St,New York,FL,31333,USA,2014-03-06,523,yes,low,18.62,english
CUST105983,sArAh o'connor,M,1984-11-30,Checking,open,3963.05,gbp,NY-001,+1-534-363-6482,user5983@gmail.com,INACTIVE,6426 Sunset Blvd,New York,GA,75035,United States,2021-03-02,679,Y,medium,22.84,Spanish
CUST105984,DavE brown,F,1993-01-14,savngs,CLOSED,5001.03,USD,LD-005,+1-329-374-7656,user5984@outlok.com,Inactive,7863 Main St,miami,TX,55790,USA,2008-07-03,386,yes,medium,1.2,ENGLISH
CUST105985,bOb JOHNSON,FEMALE,1986-02-15,savngs,Open,7033.35,USD,NY-001,+1-464-906-6214,user5985@gmial.com,active,8145 Maple Dr,New York,NY,85675,usa,2010-04-04,809,Yes,low,18.58,english
CUST105986,bOb JOHNSON,Male,1990-01-16,Checking,open,4268.23,eur,mi007,+1-173-885-6868,user5986@protonmail.com,Inactive,1636 Main St,houston,NY,60740,USA,2007-04-04,399,No,high,3.18,spanish
CUST105987,DavE brown,M,1975-07-28,currnt,CLOSED,5337.62,USD,sf006,+1-897-756-8140,user5987@gmial.com,INACTIVE,210 2nd Ave,los angeles,FL,57776,United States,2013-10-16,821,yes,high,21.71,spanish
CUST105988,bOb JOHNSON,Male,1961-06-07,currnt,suspended,5389.57,eur,mi007,+1-418-214-7607,user5988@protonmail.com,ACTIVE,4761 Main St,CHICAGO,FL,58286,UsA,2009-05-20,384,N,low,16.24,Spanish
CUST105989,ALICE o'connor,male,1979-12-03,currnt,CLOSED,5409.24,eur,Ch-003,+1-551-642-7992,user5989@gmail.com,inactve,2959 Main St,houston,TX,88035,USA,2013-07-02,462,yes,High,22.55,spanish
CUST105990,sArAh doe,M,1977-08-15,Checking,closed,5795.26,GBP,sf006,+1-343-839-1130,user5990@gmial.com,inactve,8151 2nd Ave,CHICAGO,GA,82259,UsA,2017-08-26,347,N,High,3.24,ENGLISH
CUST105991,bOb doe,M,1976-08-28,Checking,Open,5369.43,GBP,la002,+1-928-151-4384,user5991@protonmail.com,Inactive,7255 Main St,los angeles,CA,74533,United States,2006-10-26,746,N,Medium,12.1,english
CUST105992,john JOHNSON,Female,1991-02-27,savings,suspended,3459.53,usd,tx004,+1-459-854-9262,user5992@protonmail.com,ACTIVE,8260 Elm Street,New York,IL,66836,United States,2007-04-16,696,no,High,12.32,English
CUST105993,sArAh SMITH,male,1968-10-30,savngs,open,4379.8,USD,tx004,+1-937-288-1999,user5993@yahoo.com,INACTIVE,5332 Maple Dr,atlanta,GA,92754,USA,2011-04-30,608,yes,medium,18.53,English
CUST105994,mAry JOHNSON,male,1954-11-01,current,Open,5863.43,usd,sf006,+1-955-212-7488,user5994@yahoo.com,Inactive,4387 Main St,atlanta,FL,98957,USA,2016-04-11,506,yes,low,24.25,english
CUST105995,ALICE o'connor,F,1954-12-11,current,suspended,6056.92,gbp,NY-001,+1-903-296-1616,user5995@gmail.com,actve,7861 Sunset Blvd,los angeles,NY,85755,usa,2022-12-17,654,no,Low,0.33,english
CUST105996,ALICE lee,M,1990-05-10,savngs,Open,3885.73,eur,Ch-003,+1-187-876-6362,user5996@gmial.com,inactve,1187 Broadway,los angeles,FL,42803,UsA,2013-08-11,564,Yes,Low,16.26,Spanish
CUST105997,DavE JOHNSON,male,1976-08-04,checKing,Suspended,6458.87,eur,mi007,+1-689-586-3543,user5997@gmail.com,inactve,4556 Sunset Blvd,CHICAGO,GA,23940,USA,2017-09-18,369,yes,Medium,1.02,English
CUST105998,DavE o'connor,M,1977-01-14,savings,CLOSED,4284.16,GBP,tx004,+1-276-387-3368,user5998@gmail.com,actve,8758 Main St,houston,TX,41175,United States,2015-11-15,494,no,Medium,10.55,ENGLISH
CUST105999,ALICE o'connor,F,1975-12-25,savngs,CLOSED,5498.86,gbp,LD-005,+1-229-636-5600,user5999@protonmail.com,active,394 Main St,los angeles,NY,13231,USA,2017-01-18,799,No,medium,21.23,ENGLISH
CUST106000,john o'connor,F,1976-08-30,savings,Suspended,5292.79,eur,la002,+1-877-654-4522,user6000@gmail.com,INACTIVE,563 Main St,CHICAGO,TX,10405,United States,2012-12-03,535,Y,Medium,14.06,spanish
CUST106001,bOb JOHNSON,Female,2001-05-25,checKing,Suspended,3630.4,eur,Ch-003,+1-412-890-3742,user6001@yahoo.com,inactve,1578 2nd Ave,CHICAGO,CA,76379,usa,2019-05-12,659,No,medium,21.24,English
CUST106002,DavE SMITH,M,1998-11-22,savings,Open,4588.6,gbp,NY-001,+1-591-490-7720,user6002@yahoo.com,INACTIVE,4012 Main St,los angeles,CA,99214,UsA,2018-10-03,825,Yes,high,16.05,Spanish
CUST106003,mAry JOHNSON,male,1991-04-13,currnt,CLOSED,1934.24,gbp,mi007,+1-666-149-9518,user6003@outlok.com,Inactive,2860 Sunset Blvd,houston,TX,67497,UsA,2021-02-22,748,No,low,22.64,English
CUST106004,john brown,male,1970-08-05,savngs,open,4409.55,eur,Ch-003,+1-884-360-8141,user6004@protonmail.com,active,2024 Elm Street,houston,GA,22225,usa,2017-05-28,389,Y,Low,19.8,English
CUST106005,DavE o'connor,M,1950-12-24,current,closed,6850.43,gbp,mi007,+1-770-810-1807,user6005@gmail.com,active,9071 Broadway,los angeles,FL,16958,USA,2015-08-28,437,Yes,low,18.11,spanish
CUST106006,DavE doe,M,1977-03-05,Checking,suspended,2142.68,USD,la002,+1-184-923-9292,user6006@yahoo.com,Inactive,401 Elm Street,miami,TX,65299,UsA,2014-02-23,740,No,medium,18.59,Spanish
CUST106007,DavE o'connor,M,1997-06-07,checKing,Suspended,3696.74,gbp,sf006,+1-134-381-1132,user6007@yahoo.com,INACTIVE,231 Main St,los angeles,IL,29241,usa,2021-01-28,829,No,High,14.15,Spanish
CUST106008,DavE SMITH,FEMALE,1964-06-10,checKing,open,4307.92,usd,Ch-003,+1-912-308-4220,user6008@gmial.com,actve,1634 Sunset Blvd,atlanta,TX,38805,usa,2016-08-26,677,yes,medium,21.23,English
CUST106009,ALICE lee,male,1966-01-18,Checking,open,1797.6,usd,sf006,+1-407-666-1082,user6009@outlok.com,active,4150 Sunset Blvd,New York,CA,54011,usa,2006-03-18,369,Yes,Low,11.64,spanish
CUST106010,bOb o'connor,F,1975-08-04,savngs,Open,1986.41,eur,NY-001,+1-173-958-6466,user6010@yahoo.com,inactve,9450 2nd Ave,houston,GA,89717,usa,2005-06-12,624,No,Low,1.65,English
CUST106011,mAry brown,male,1969-11-15,Checking,Suspended,8090.32,eur,LD-005,+1-991-324-8186,user6011@yahoo.com,ACTIVE,1884 Elm Street,houston,TX,94920,usa,2019-10-20,756,N,low,18.74,english
CUST106012,mAry lee,FEMALE,1974-02-18,savings,open,5880.31,GBP,Ch-003,+1-865-347-7139,user6012@gmial.com,active,9251 Sunset Blvd,CHICAGO,TX,24360,United States,2022-08-16,494,Y,High,18.46,Spanish
CUST106013,sArAh o'connor,M,1962-02-25,Checking,closed,6499.36,gbp,NY-001,+1-913-639-7539,user6013@protonmail.com,actve,1378 Broadway,CHICAGO,GA,61677,USA,2007-05-17,484,N,low,3.38,ENGLISH
CUST106014,mAry doe,Female,1982-12-13,savings,open,5525.43,usd,sf006,+1-509-864-8962,user6014@yahoo.com,Inactive,2557 Maple Dr,CHICAGO,CA,83891,UsA,2013-01-26,346,No,medium,6.25,English
CUST106015,john doe,M,1974-02-27,savings,closed,5869.35,GBP,sf006,+1-206-454-6346,user6015@outlok.com,inactve,8161 2nd Ave,houston,CA,37916,usa,2017-01-01,475,yes,Low,6.13,English
CUST106016,DavE o'connor,M,1957-06-04,current,closed,4522.44,eur,LD-005,+1-367-379-7829,user6016@protonmail.com,ACTIVE,4467 Elm Street,atlanta,TX,24167,United States,2015-06-02,691,Y,medium,14.81,Spanish
CUST106017,bOb JOHNSON,FEMALE,1954-02-24,Checking,closed,6564.31,USD,tx004,+1-116-453-5014,user6017@outlok.com,active,4192 Sunset Blvd,atlanta,GA,76178,USA,2020-03-28,757,no,Medium,13.95,ENGLISH
CUST106018,DavE lee,male,1955-12-07,current,Suspended,7151.0,gbp,Ch-003,+1-699-257-7438,user6018@gmail.com,actve,7444 Sunset Blvd,houston,FL,34095,USA,2012-06-06,669,yes,medium,2.98,english
CUST106019,john lee,M,1972-01-19,Checking,closed,3985.26,GBP,LD-005,+1-141-729-8166,user6019@protonmail.com,ACTIVE,6989 Elm Street,houston,NY,98010,United States,2016-02-11,655,No,Low,10.97,english
CUST106020,mAry JOHNSON,male,2001-05-31,savings,Suspended,4628.24,USD,sf006,+1-596-976-5379,user6020@gmail.com,ACTIVE,5380 Maple Dr,New York,CA,44590,usa,2006-03-17,622,N,High,0.62,ENGLISH
CUST106021,mAry JOHNSON,Male,1979-12-25,Checking,open,4129.59,eur,tx004,+1-865-944-7601,user6021@gmail.com,inactve,1336 Broadway,los angeles,TX,46250,UsA,2009-08-24,787,yes,Medium,3.93,english
CUST106022,ALICE o'connor,F,1963-04-18,checKing,closed,4871.71,usd,mi007,+1-748-817-3257,user6022@gmial.com,inactve,5183 Maple Dr,houston,NY,60686,usa,2018-09-08,642,yes,High,1.73,english
CUST106023,ALICE lee,male,1972-02-16,checKing,CLOSED,6111.28,GBP,sf006,+1-607-239-1787,user6023@protonmail.com,active,9289 Broadway,New York,IL,98301,United States,2020-07-30,522,N,High,12.35,spanish
CUST106024,sArAh o'connor,Female,1960-07-25,current,open,4731.85,GBP,mi007,+1-744-440-4378,user6024@outlok.com,active,1716 Elm Street,houston,GA,47670,usa,2006-08-07,416,Y,high,1.56,Spanish
CUST106025,bOb lee,F,1980-12-28,currnt,suspended,2379.7,eur,Ch-003,+1-504-813-5897,user6025@protonmail.com,ACTIVE,9034 Sunset Blvd,New York,GA,86097,UsA,2014-04-03,796,Yes,High,23.78,english
CUST106026,ALICE o'connor,Female,1955-12-06,checKing,CLOSED,6454.6,eur,Ch-003,+1-739-687-2031,user6026@protonmail.com,actve,3312 2nd Ave,New York,FL,52234,United States,2014-11-18,602,no,medium,15.66,ENGLISH
CUST106027,bOb o'connor,M,1960-05-07,current,CLOSED,3853.66,usd,la002,+1-209-713-3509,user6027@gmail.com,ACTIVE,6607 Elm Street,New York,CA,62334,usa,2012-01-15,784,no,Low,19.29,spanish
CUST106028,john doe,F,1962-07-04,currnt,Open,5608.89,usd,Ch-003,+1-827-643-6718,user6028@gmail.com,INACTIVE,7360 Elm Street,miami,TX,60254,USA,2016-04-08,352,Yes,Low,10.3,English
CUST106029,DavE lee,male,1961-02-27,savngs,Suspended,5755.25,usd,Ch-003,+1-518-555-3515,user6029@yahoo.com,actve,8085 Main St,CHICAGO,IL,98016,United States,2014-09-23,508,yes,medium,23.73,Spanish
CUST106030,ALICE SMITH,F,1951-05-23,current,Open,4358.5,USD,LD-005,+1-922-613-6970,user6030@protonmail.com,inactve,9775 Main St,atlanta,NY,97037,USA,2008-07-03,837,no,High,19.37,spanish
CUST106031,ALICE o'connor,M,2002-04-07,checKing,Suspended,3626.74,USD,NY-001,+1-855-143-3796,user6031@outlok.com,actve,4875 Broadway,CHICAGO,TX,53771,UsA,2011-06-03,514,Y,high,7.82,english
CUST106032,mAry o'connor,FEMALE,1984-02-16,checKing,Open,4282.66,eur,la002,+1-187-465-6258,user6032@gmial.com,actve,7659 Sunset Blvd,houston,GA,62686,UsA,2011-01-08,550,No,low,3.02,english
CUST106033,bOb o'connor,Female,1985-07-10,Checking,open,7394.89,GBP,Ch-003,+1-839-970-4563,user6033@outlok.com,inactve,2044 Broadway,CHICAGO,TX,64348,usa,2019-07-05,752,Y,low,11.5,ENGLISH
CUST106034,ALICE doe,M,1966-05-20,currnt,CLOSED,3576.91,USD,LD-005,+1-670-351-1321,user6034@gmail.com,Inactive,3133 Sunset Blvd,los angeles,CA,11475,USA,2022-03-06,695,Y,high,13.76,English
CUST106035,mAry JOHNSON,FEMALE,1977-04-13,checKing,open,3348.41,eur,sf006,+1-789-609-8438,user6035@yahoo.com,INACTIVE,344 Broadway,miami,NY,34122,USA,2017-09-13,794,No,medium,13.29,ENGLISH
CUST106036,john doe,F,1977-08-19,Checking,Suspended,5286.1,USD,mi007,+1-448-995-6243,user6036@gmail.com,ACTIVE,3773 2nd Ave,miami,GA,97066,usa,2005-05-23,514,No,low,23.51,english
CUST106037,john o'connor,F,1971-12-06,currnt,CLOSED,4680.44,usd,sf006,+1-662-242-2463,user6037@gmail.com,active,8655 2nd Ave,atlanta,GA,13678,UsA,2007-07-15,549,Y,medium,17.36,English
CUST106038,bOb lee,M,1987-02-18,current,CLOSED,4385.14,eur,mi007,+1-262-495-3988,user6038@protonmail.com,actve,6258 Elm Street,los angeles,CA,74757,USA,2006-02-11,545,no,low,11.63,english
CUST106039,bOb o'connor,male,1956-04-21,current,Suspended,3645.9,usd,LD-005,+1-526-366-4564,user6039@yahoo.com,active,7015 Main St,CHICAGO,GA,65896,USA,2012-05-09,691,no,Low,17.81,ENGLISH
CUST106040,ALICE o'connor,F,1964-11-11,Checking,open,4968.74,gbp,mi007,+1-721-479-7515,user6040@protonmail.com,INACTIVE,9382 Maple Dr,atlanta,FL,94814,usa,2015-10-29,582,Y,low,8.7,Spanish
CUST106041,bOb SMITH,male,1981-11-18,current,CLOSED,4757.86,GBP,NY-001,+1-589-756-9388,user6041@gmial.com,active,8860 Sunset Blvd,houston,CA,28556,UsA,2018-12-27,583,N,medium,19.98,ENGLISH
CUST106042,mAry brown,male,1960-03-27,Checking,suspended,7005.31,usd,tx004,+1-373-395-7478,user6042@protonmail.com,ACTIVE,9613 Maple Dr,miami,GA,46661,usa,2016-12-04,691,N,Medium,22.05,spanish
CUST106043,mAry o'connor,male,1973-10-09,savings,open,3671.07,GBP,Ch-003,+1-102-556-1366,user6043@gmail.com,Inactive,9003 Main St,CHICAGO,NY,50975,USA,2005-09-06,727,No,High,23.68,Spanish
CUST106044,mAry SMITH,Male,1952-11-22,currnt,open,4270.37,eur,mi007,+1-951-592-6626,user6044@outlok.com,Inactive,2321 Maple Dr,atlanta,TX,20421,usa,2010-03-25,753,Y,low,0.85,Spanish
CUST106045,bOb SMITH,FEMALE,1979-09-09,Checking,open,6926.49,gbp,tx004,+1-184-782-2639,user6045@gmial.com,INACTIVE,6705 Maple Dr,los angeles,IL,41160,usa,2008-06-25,705,yes,Medium,7.24,Spanish
CUST106046,sArAh doe,FEMALE,1955-03-15,currnt,CLOSED,4223.76,GBP,NY-001,+1-721-616-2059,user6046@outlok.com,INACTIVE,9607 Main St,houston,GA,17815,UsA,2021-09-05,530,yes,medium,4.13,ENGLISH
CUST106047,bOb lee,F,1951-02-16,savings,closed,3917.42,USD,LD-005,+1-567-594-7138,user6047@protonmail.com,Inactive,6408 Sunset Blvd,New York,FL,86246,usa,2022-07-05,531,yes,High,16.67,Spanish
CUST106048,mAry SMITH,F,1963-03-17,currnt,Open,5670.08,eur,tx004,+1-479-170-3509,user6048@outlok.com,Inactive,9505 Broadway,New York,IL,63498,United States,2021-11-18,431,yes,medium,6.39,English
CUST106049,mAry doe,male,1990-04-06,Checking,Suspended,5237.69,gbp,NY-001,+1-686-793-5543,user6049@gmail.com,inactve,2685 Sunset Blvd,houston,GA,24662,United States,2014-10-08,674,No,high,11.56,spanish
CUST106050,DavE SMITH,Male,1967-01-31,current,open,4536.16,USD,tx004,+1-406-198-6026,user6050@gmail.com,active,7596 Maple Dr,atlanta,FL,28452,United States,2009-12-25,765,yes,low,19.63,ENGLISH
CUST106051,mAry brown,male,2000-01-22,currnt,CLOSED,5113.36,USD,sf006,+1-718-899-3706,user6051@yahoo.com,active,539 Sunset Blvd,New York,TX,70338,USA,2009-12-08,590,yes,Low,21.27,ENGLISH
CUST106052,bOb JOHNSON,Male,1993-01-17,currnt,Suspended,5711.66,gbp,LD-005,+1-447-310-2643,user6052@gmail.com,INACTIVE,8330 Sunset Blvd,atlanta,CA,39588,USA,2005-07-23,670,No,medium,15.12,ENGLISH
CUST106053,DavE lee,male,1980-07-30,checKing,closed,5241.17,usd,Ch-003,+1-539-382-9871,user6053@yahoo.com,INACTIVE,7052 Sunset Blvd,atlanta,GA,48348,UsA,2005-08-26,672,Yes,Medium,11.28,English
CUST106054,john o'connor,Female,1962-05-28,checKing,suspended,5865.47,gbp,sf006,+1-282-632-5006,user6054@yahoo.com,INACTIVE,6273 Elm Street,miami,IL,78385,usa,2020-05-19,764,no,Low,1.59,english
CUST106055,mAry doe,Female,1975-08-23,savings,closed,4717.82,gbp,sf006,+1-629-899-6510,user6055@protonmail.com,inactve,7570 Elm Street,CHICAGO,NY,53690,UsA,2018-06-25,662,no,high,18.43,English
CUST106056,ALICE doe,M,1993-12-20,savngs,CLOSED,3455.36,gbp,la002,+1-778-684-8796,user6056@gmail.com,ACTIVE,8931 Sunset Blvd,atlanta,GA,73015,usa,2014-04-20,418,yes,high,17.77,english
CUST106057,bOb doe,male,1961-11-01,current,open,5849.7,GBP,sf006,+1-378-550-8289,user6057@outlok.com,actve,7050 Elm Street,atlanta,CA,88526,UsA,2011-04-27,653,yes,low,5.9,Spanish
CUST106058,ALICE doe,F,1967-03-28,Checking,closed,4593.48,usd,LD-005,+1-544-458-7213,user6058@protonmail.com,Inactive,9883 Maple Dr,houston,CA,96061,usa,2013-11-12,787,yes,low,18.23,English
CUST106059,ALICE doe,FEMALE,1958-02-07,savings,closed,4554.55,eur,mi007,+1-898-426-1601,user6059@gmial.com,Inactive,7346 Sunset Blvd,miami,IL,50536,United States,2015-12-22,373,Yes,high,5.78,Spanish
CUST106060,sArAh SMITH,M,1998-02-22,Checking,closed,6119.03,USD,tx004,+1-592-119-6925,user6060@gmial.com,inactve,5338 Broadway,New York,IL,91889,UsA,2010-05-22,672,Y,medium,16.88,Spanish
CUST106061,bOb JOHNSON,F,1970-01-28,Checking,suspended,7490.33,GBP,Ch-003,+1-433-410-5314,user6061@gmial.com,Inactive,7701 Maple Dr,atlanta,FL,49120,usa,2015-06-03,527,Yes,high,3.68,ENGLISH
CUST106062,DavE doe,Female,1997-03-18,currnt,CLOSED,2479.65,usd,la002,+1-764-912-4444,user6062@protonmail.com,inactve,7205 Maple Dr,New York,GA,19797,United States,2018-08-08,479,No,Low,22.81,Spanish
CUST106063,john doe,male,1998-07-19,savings,Suspended,4526.52,gbp,sf006,+1-753-955-6012,user6063@outlok.com,actve,3605 Sunset Blvd,atlanta,NY,82975,USA,2022-01-01,544,no,medium,9.95,Spanish
CUST106064,ALICE doe,M,2002-06-22,savings,Open,4884.79,GBP,NY-001,+1-327-884-8076,user6064@yahoo.com,active,8406 Main St,atlanta,GA,47868,usa,2005-05-18,673,yes,medium,15.07,Spanish
CUST106065,DavE lee,male,1989-10-01,checKing,CLOSED,5163.9,GBP,Ch-003,+1-649-582-9071,user6065@yahoo.com,Inactive,742 Maple Dr,houston,CA,49092,usa,2016-08-02,637,no,High,5.17,English
CUST106066,john doe,Female,1992-02-19,current,open,4726.76,USD,LD-005,+1-204-444-7726,user6066@protonmail.com,ACTIVE,5311 Main St,miami,CA,31736,usa,2005-02-22,667,Yes,Low,21.31,spanish
CUST106067,mAry lee,M,1973-12-11,savngs,CLOSED,4867.16,eur,tx004,+1-919-677-3862,user6067@outlok.com,inactve,6841 Broadway,New York,GA,67114,UsA,2007-05-16,588,yes,medium,24.21,Spanish
CUST106068,john JOHNSON,Female,1983-06-26,Checking,CLOSED,5550.45,usd,sf006,+1-244-843-1043,user6068@yahoo.com,INACTIVE,2280 2nd Ave,miami,NY,51986,USA,2010-01-02,826,no,Low,7.63,spanish
CUST106069,sArAh lee,Male,1957-10-28,current,suspended,4707.56,usd,la002,+1-949-696-5352,user6069@protonmail.com,actve,4166 Maple Dr,miami,IL,98579,UsA,2017-06-18,535,Y,medium,5.11,Spanish
CUST106070,ALICE JOHNSON,Female,1993-08-15,checKing,Open,4200.97,usd,sf006,+1-886-727-1880,user6070@yahoo.com,ACTIVE,3950 2nd Ave,houston,GA,46344,USA,2009-12-29,727,No,low,13.42,spanish
CUST106071,bOb brown,male,2002-05-07,current,Open,4156.82,gbp,Ch-003,+1-598-514-4948,user6071@gmial.com,active,9372 2nd Ave,CHICAGO,GA,86191,UsA,2013-01-29,846,yes,high,23.95,English
CUST106072,sArAh JOHNSON,FEMALE,1982-12-15,Checking,Open,6992.29,gbp,mi007,+1-405-985-2844,user6072@outlok.com,ACTIVE,4671 Maple Dr,miami,NY,93509,usa,2020-11-14,357,yes,low,19.08,ENGLISH
CUST106073,ALICE brown,Female,1972-01-21,currnt,Suspended,7974.97,GBP,la002,+1-454-315-6897,user6073@outlok.com,inactve,4728 Sunset Blvd,New York,IL,51900,usa,2010-02-09,458,Y,High,24.59,english
CUST106074,DavE brown,F,1962-07-18,currnt,CLOSED,4492.7,eur,mi007,+1-707-574-8645,user6074@yahoo.com,Inactive,1629 Sunset Blvd,CHICAGO,CA,39214,UsA,2007-05-08,331,N,Medium,21.89,spanish
CUST106075,ALICE SMITH,FEMALE,2002-07-08,Checking,suspended,4524.53,USD,la002,+1-227-152-1782,user6075@protonmail.com,active,2978 Maple Dr,miami,NY,67668,usa,2008-02-22,407,yes,High,17.16,spanish
CUST106076,ALICE o'connor,Male,1998-11-28,checKing,open,5587.91,USD,Ch-003,+1-212-226-6456,user6076@protonmail.com,inactve,8271 Broadway,miami,IL,15266,UsA,2008-11-19,790,no,low,4.62,Spanish
CUST106077,bOb JOHNSON,M,1963-06-01,checKing,Open,5200.23,eur,mi007,+1-758-358-8575,user6077@outlok.com,actve,8293 Maple Dr,New York,FL,58253,UsA,2013-09-26,661,yes,High,22.01,Spanish
CUST106078,sArAh doe,M,1963-06-09,savings,Open,4778.94,usd,sf006,+1-565-979-4747,user6078@gmial.com,ACTIVE,5635 Maple Dr,miami,CA,71771,USA,2019-09-07,527,N,Low,15.15,english
CUST106079,ALICE brown,FEMALE,1965-12-13,savngs,CLOSED,3124.97,eur,tx004,+1-884-394-5306,user6079@yahoo.com,ACTIVE,955 Maple Dr,atlanta,IL,56061,usa,2013-06-05,346,N,Low,11.29,spanish
CUST106080,john doe,M,1998-04-06,currnt,open,3776.85,USD,mi007,+1-346-779-2175,user6080@gmial.com,active,4128 Sunset Blvd,houston,IL,45616,usa,2016-10-22,750,yes,Medium,12.51,Spanish
CUST106081,bOb o'connor,Female,1987-12-18,savngs,suspended,6037.81,gbp,sf006,+1-938-775-5299,user6081@gmial.com,active,9023 Elm Street,los angeles,IL,91096,usa,2009-04-17,796,Y,Low,24.1,ENGLISH
CUST106082,bOb o'connor,FEMALE,1988-03-15,current,Open,4581.62,eur,NY-001,+1-810-649-8925,user6082@yahoo.com,actve,4384 Maple Dr,los angeles,GA,48783,UsA,2021-08-17,307,N,high,0.28,Spanish
CUST106083,mAry doe,male,1975-03-23,current,CLOSED,7949.46,GBP,Ch-003,+1-236-277-6773,user6083@outlok.com,actve,149 Sunset Blvd,miami,GA,20792,USA,2021-05-29,460,yes,low,18.75,Spanish
CUST106084,sArAh doe,Female,1975-05-08,Checking,closed,7885.13,gbp,NY-001,+1-474-579-9199,user6084@protonmail.com,active,5988 2nd Ave,los angeles,NY,53327,usa,2018-11-14,530,yes,Low,19.05,Spanish
CUST106085,sArAh brown,Female,1950-12-25,Checking,suspended,3623.65,GBP,la002,+1-444-510-5170,user6085@outlok.com,inactve,1432 Maple Dr,houston,IL,77140,United States,2011-10-16,638,yes,Medium,2.38,English
CUST106086,DavE SMITH,Female,1981-05-13,Checking,Suspended,6982.56,GBP,la002,+1-206-328-6613,user6086@gmail.com,inactve,3542 2nd Ave,miami,CA,70498,UsA,2012-06-29,526,Y,medium,24.16,spanish
CUST106087,ALICE JOHNSON,male,1964-05-18,checKing,suspended,4799.86,eur,mi007,+1-376-763-8992,user6087@yahoo.com,active,1192 2nd Ave,CHICAGO,IL,50256,usa,2010-08-29,325,Y,Low,12.39,spanish
CUST106088,sArAh o'connor,Male,2001-09-03,currnt,CLOSED,5217.59,GBP,tx004,+1-416-197-7447,user6088@gmail.com,ACTIVE,3669 Main St,New York,CA,45580,USA,2010-07-23,663,N,low,17.88,ENGLISH
CUST106089,DavE JOHNSON,F,1970-10-18,savngs,Open,6054.24,usd,mi007,+1-646-436-7129,user6089@yahoo.com,INACTIVE,5543 Broadway,miami,FL,88164,UsA,2010-10-13,742,no,High,10.66,ENGLISH
CUST106090,sArAh JOHNSON,M,1967-04-22,current,suspended,6503.84,eur,Ch-003,+1-578-319-6145,user6090@gmial.com,Inactive,7289 Sunset Blvd,atlanta,CA,26017,UsA,2021-07-15,657,Y,High,7.92,ENGLISH
CUST106091,DavE SMITH,FEMALE,1979-07-22,savngs,open,3918.29,USD,sf006,+1-255-343-3368,user6091@gmial.com,actve,9282 Broadway,houston,IL,54696,UsA,2006-02-08,818,Y,Low,14.25,Spanish
